CSA,CBSA,Name,Total,1 Unit,2 Units,3 & 4 Units,5 or more,Number of structures with 5 units or more,Monthly Coverage Percent,month,year,population_est,Match on,fuzzy match name
212,44220,"Springfield, OH",5,5,0,0,0,0,100,2,2017,134549.0,Exact,
378,41060,"St.Cloud, MN",1,1,0,0,0,0,1,2,2017,198436.0,Exact,
999,41100,"St.George, UT",92,92,0,0,0,0,73,2,2017,165929.0,Exact,
312,41140,"St.Joseph, MO KS",0,0,0,0,0,0,0,2,2017,126323.0,Exact,
476,41180,"St.Louis, MO IL",515,431,0,0,84,5,99,2,2017,2805758.0,Exact,
524,44300,"State College, PA",4,4,0,0,0,0,50,2,2017,162316.0,Exact,
999,44940,"Sumter, SC",17,17,0,0,0,0,100,2,2017,140443.0,Exact,
532,45060,"Syracuse, NY",22,12,0,3,7,1,58,2,2017,651164.0,Exact,
533,45220,"Tallahassee, FL",69,62,0,0,7,1,93,2,2017,383173.0,Exact,
999,45300,"Tampa St.Petersburg Clearwater, FL",943,893,6,0,44,4,100,2,2017,3106922.0,Exact,
999,45460,"Terre Haute, IN",3,1,2,0,0,0,99,2,2017,186846.0,Exact,
999,45500,"Texarkana, TX AR",6,4,2,0,0,0,13,2,2017,149567.0,Exact,
422,45540,"The Villages, FL",87,87,0,0,0,0,100,2,2017,124995.0,Exact,
534,45780,"Toledo, OH",55,33,0,6,16,2,81,2,2017,644364.0,Exact,
999,45820,"Topeka, KS",28,28,0,0,0,0,78,2,2017,232994.0,Exact,
536,46060,"Tucson, AZ",216,204,2,0,10,1,100,2,2017,1026391.0,Exact,
538,46140,"Tulsa, OK",355,306,0,0,49,9,100,2,2017,991330.0,Exact,
999,46220,"Tuscaloosa, AL",81,58,10,3,10,1,96,2,2017,250933.0,Exact,
540,46340,"Tyler, TX",20,20,0,0,0,0,66,2,2017,227195.0,Exact,
999,46520,"Urban Honolulu, HI",68,68,0,0,0,0,100,2,2017,986353.0,Exact,
999,46540,"Utica Rome, NY",2,2,0,0,0,0,8,2,2017,292174.0,Exact,
999,46660,"Valdosta, GA",82,82,0,0,0,0,86,2,2017,145360.0,Exact,
428,47220,"Vineland Bridgeton, NJ",12,7,0,0,5,1,100,2,2017,151423.0,Exact,
545,47260,"Virginia Beach Norfolk Newport News, VA NC",397,358,2,14,23,1,100,2,2017,1760926.0,Exact,
999,47380,"Waco, TX",62,62,0,0,0,0,85,2,2017,268971.0,Exact,
999,47460,"Walla Walla, WA",11,11,0,0,0,0,67,2,2017,60512.0,Exact,
356,47580,"Warner Robins, GA",74,74,0,0,0,0,94,2,2017,180163.0,Exact,
548,47900,"Washington Arlington Alexandria, DC VA MD WV",1441,1069,2,0,370,11,99,2,2017,6211341.0,Exact,
999,47940,"Waterloo Cedar Falls, IA",15,8,0,0,7,1,39,2,2017,169359.0,Exact,
999,48060,"Watertown Fort Drum, NY",8,8,0,0,0,0,93,2,2017,113157.0,Exact,
430,48260,"Weirton Steubenville, WV OH",0,0,0,0,0,0,0,2,2017,118074.0,Exact,
999,48300,"Wenatchee, WA",21,21,0,0,0,0,88,2,2017,118325.0,Exact,
999,48540,"Wheeling, WV OH",0,0,0,0,0,0,91,2,2017,141255.0,Exact,
999,48660,"Wichita Falls, TX",0,0,0,0,0,0,2,2,2017,150956.0,Exact,
556,48620,"Wichita, KS",106,57,12,0,37,2,76,2,2017,637511.0,Exact,
558,48700,"Williamsport, PA",1,1,0,0,0,0,23,2,2017,114012.0,Exact,
999,48900,"Wilmington, NC",104,104,0,0,0,0,72,2,2017,289447.0,Exact,
548,49020,"Winchester, VA WV",42,42,0,0,0,0,98,2,2017,138020.0,Exact,
268,49180,"Winston Salem, NC",121,97,0,0,24,3,74,2,2017,666640.0,Exact,
148,49340,"Worcester, MA CT",7,7,0,0,0,0,13,2,2017,942147.0,Exact,
999,49420,"Yakima, WA",15,15,0,0,0,0,78,2,2017,249922.0,Exact,
276,49620,"York Hanover, PA",10,6,4,0,0,0,8,2,2017,445484.0,Exact,
566,49660,"Youngstown Warren Boardman, OH PA",11,11,0,0,0,0,64,2,2017,541545.0,Exact,
999,49740,"Yuma, AZ",83,79,0,4,0,0,99,2,2017,209507.0,Exact,
999,10180,"Abilene, TX",31,17,14,0,0,0,99,3,2017,170429.0,Exact,
184,10420,"Akron, OH",50,50,0,0,0,0,63,3,2017,703987.0,Exact,
999,10500,"Albany, GA",17,17,0,0,0,0,91,3,2017,148090.0,Exact,
104,10580,"Albany Schenectady Troy, NY",154,78,4,0,72,7,100,3,2017,882158.0,Exact,
106,10740,"Albuquerque, NM",208,187,0,0,21,2,100,3,2017,912311.0,Exact,
999,10780,"Alexandria, LA",16,16,0,0,0,0,62,3,2017,153549.0,Exact,
408,10900,"Allentown Bethlehem Easton, PA NJ",40,27,0,0,13,1,55,3,2017,837921.0,Exact,
999,11020,"Altoona, PA",0,0,0,0,0,0,0,3,2017,123147.0,Exact,
108,11100,"Amarillo, TX",42,42,0,0,0,0,91,3,2017,264331.0,Exact,
218,11180,"Ames, IA",53,17,0,0,36,1,82,3,2017,123721.0,Exact,
999,11260,"Anchorage, AK",89,72,0,3,14,2,100,3,2017,400570.0,Exact,
220,11460,"Ann Arbor, MI",37,34,0,3,0,0,57,3,2017,368807.0,Exact,
118,11540,"Appleton, WI",47,33,14,0,0,0,73,3,2017,235811.0,Exact,
120,11700,"Asheville, NC",170,149,0,0,21,2,91,3,2017,454855.0,Exact,
122,12020,"Athens Clarke County, GA",62,62,0,0,0,0,89,3,2017,209106.0,Exact,
428,12100,"Atlantic City Hammonton, NJ",102,14,0,3,85,5,100,3,2017,265498.0,Exact,
194,12220,"Auburn Opelika, AL",128,110,18,0,0,0,100,3,2017,161440.0,Exact,
999,12260,"Augusta Richmond County, GA SC",329,299,0,0,30,3,99,3,2017,600276.0,Exact,
999,12540,"Bakersfield, CA",179,172,0,0,7,1,80,3,2017,887356.0,Exact,
548,12580,"Baltimore Columbia Towson, MD",548,468,0,0,80,3,100,3,2017,2798707.0,Exact,
999,12620,"Bangor, ME",6,6,0,0,0,0,77,3,2017,151645.0,Exact,
148,12700,"Barnstable Town, MA",9,9,0,0,0,0,18,3,2017,213581.0,Exact,
999,12940,"Baton Rouge, LA",367,367,0,0,0,0,100,3,2017,854295.0,Exact,
310,12980,"Battle Creek, MI",0,0,0,0,0,0,3,3,2017,134180.0,Exact,
474,13020,"Bay City, MI",1,1,0,0,0,0,6,3,2017,104045.0,Exact,
999,13140,"Beaumont Port Arthur, TX",30,30,0,0,0,0,55,3,2017,398129.0,Exact,
999,13220,"Beckley, WV",10,10,0,0,0,0,100,3,2017,118673.0,Exact,
999,13380,"Bellingham, WA",145,85,0,4,56,3,98,3,2017,221410.0,Exact,
999,13740,"Billings, MT",36,34,2,0,0,0,49,3,2017,179365.0,Exact,
999,13780,"Binghamton, NY",0,0,0,0,0,0,2,3,2017,241709.0,Exact,
142,13820,"Birmingham Hoover, AL",320,252,0,0,68,4,100,3,2017,1085615.0,Exact,
999,13900,"Bismarck, ND",28,28,0,0,0,0,98,3,2017,128115.0,Exact,
145,14010,"Bloomington, IL",20,20,0,0,0,0,86,3,2017,172754.0,Exact,
144,14020,"Bloomington, IN",33,31,2,0,0,0,100,3,2017,167429.0,Exact,
146,14100,"Bloomsburg Berwick, PA",17,12,0,0,5,1,100,3,2017,83851.0,Exact,
147,14260,"Boise City, ID",560,500,4,32,24,4,100,3,2017,709682.0,Exact,
148,14460,"Boston Cambridge Newton, MA NH",1659,463,38,19,1139,38,100,3,2017,4841772.0,Exact,
216,14500,"Boulder, CO",78,67,0,0,11,1,93,3,2017,322441.0,Exact,
150,14540,"Bowling Green, KY",99,87,4,8,0,0,99,3,2017,174981.0,Exact,
408,14860,"Bridgeport Stamford Norwalk, CT",174,55,8,0,111,2,100,3,2017,943038.0,Exact,
154,15180,"Brownsville Harlingen, TX",62,62,0,0,0,0,66,3,2017,422227.0,Exact,
999,15260,"Brunswick, GA",59,59,0,0,0,0,94,3,2017,117587.0,Exact,
268,15500,"Burlington, NC",97,64,0,0,33,1,72,3,2017,163276.0,Exact,
999,15540,"Burlington South Burlington, VT",97,22,4,3,68,3,78,3,2017,218975.0,Exact,
548,15680,"California Lexington Park, MD",102,102,0,0,0,0,100,3,2017,112487.0,Exact,
184,15940,"Canton Massillon, OH",46,38,0,3,5,1,91,3,2017,399327.0,Exact,
162,15980,"Cape Coral Fort Myers, FL",510,404,48,24,34,4,100,3,2017,740000.0,Exact,
164,16020,"Cape Girardeau, MO IL",0,0,0,0,0,0,0,3,2017,96819.0,Exact,
456,16180,"Carson City, NV",16,12,0,4,0,0,100,3,2017,54532.0,Exact,
999,16220,"Casper, WY",12,12,0,0,0,0,100,3,2017,79586.0,Exact,
168,16300,"Cedar Rapids, IA",49,36,4,9,0,0,77,3,2017,270653.0,Exact,
548,16540,"Chambersburg Waynesboro, PA",23,23,0,0,0,0,100,3,2017,154376.0,Exact,
999,16580,"Champaign Urbana, IL",135,31,0,0,104,2,70,3,2017,226847.0,Exact,
170,16620,"Charleston, WV",20,5,2,4,9,1,95,3,2017,264227.0,Exact,
999,16700,"Charleston North Charleston, SC",618,485,0,0,133,3,100,3,2017,775537.0,Exact,
172,16740,"Charlotte Concord Gastonia, NC SC",1841,1370,4,0,467,14,96,3,2017,2550373.0,Exact,
999,16820,"Charlottesville, VA",72,59,2,0,11,2,74,3,2017,216104.0,Exact,
174,16860,"Chattanooga, TN GA",184,172,2,0,10,1,74,3,2017,555953.0,Exact,
999,16940,"Cheyenne, WY",48,45,0,3,0,0,98,3,2017,98377.0,Exact,
176,16980,"Chicago Naperville Elgin, IL IN WI",1165,730,12,101,322,23,100,3,2017,9514113.0,Exact,
999,17020,"Chico, CA",199,26,0,0,173,2,86,3,2017,228696.0,Exact,
178,17140,"Cincinnati, OH KY IN",600,462,8,33,97,4,100,3,2017,2202558.0,Exact,
999,17300,"Clarksville, TN KY",147,127,2,0,18,3,100,3,2017,298635.0,Exact,
174,17420,"Cleveland, TN",68,33,0,21,14,2,72,3,2017,122180.0,Exact,
184,17460,"Cleveland Elyria, OH",270,222,8,30,10,2,100,3,2017,2057238.0,Exact,
999,17780,"College Station Bryan, TX",421,104,4,16,297,8,100,3,2017,259123.0,Exact,
999,17820,"Colorado Springs, CO",369,369,0,0,0,0,100,3,2017,724773.0,Exact,
190,17860,"Columbia, MO",103,81,4,0,18,1,100,3,2017,205725.0,Exact,
192,17900,"Columbia, SC",462,437,0,0,25,1,100,3,2017,824939.0,Exact,
194,17980,"Columbus, GA AL",88,67,0,0,21,1,99,3,2017,315942.0,Exact,
294,18020,"Columbus, IN",31,31,0,0,0,0,100,3,2017,82213.0,Exact,
198,18140,"Columbus, OH",424,364,0,12,48,3,99,3,2017,2082581.0,Exact,
204,18580,"Corpus Christi, TX",62,62,0,0,0,0,57,3,2017,428445.0,Exact,
440,18700,"Corvallis, OR",9,9,0,0,0,0,62,3,2017,91790.0,Exact,
999,18880,"Crestview Fort Walton Beach Destin, FL",161,161,0,0,0,0,100,3,2017,271499.0,Exact,
999,19060,"Cumberland, MD WV",4,4,0,0,0,0,42,3,2017,98575.0,Exact,
206,19100,"Dallas Fort Worth Arlington, TX",6397,3597,36,12,2752,56,100,3,2017,7337097.0,Exact,
999,19180,"Danville, IL",0,0,0,0,0,0,20,3,2017,77689.0,Exact,
380,19300,"Daphne Fairhope Foley, AL",154,139,2,8,5,1,81,3,2017,212521.0,Exact,
209,19340,"Davenport Moline Rock Island, IA IL",31,31,0,0,0,0,61,3,2017,381103.0,Exact,
290,19460,"Decatur, AL",13,13,0,0,0,0,93,3,2017,151981.0,Exact,
999,19500,"Decatur, IL",3,3,0,0,0,0,53,3,2017,105399.0,Exact,
422,19660,"Deltona Daytona Beach Ormond Beach, FL",171,167,4,0,0,0,68,3,2017,647867.0,Exact,
216,19740,"Denver Aurora Lakewood, CO",2244,1000,2,23,1219,18,100,3,2017,2891776.0,Exact,
218,19780,"Des Moines West Des Moines, IA",790,477,2,0,311,11,100,3,2017,681413.0,Exact,
220,19820,"Detroit Warren Dearborn, MI",783,715,0,16,52,7,100,3,2017,4321593.0,Exact,
222,20020,"Dothan, AL",30,30,0,0,0,0,76,3,2017,147878.0,Exact,
428,20100,"Dover, DE",127,114,0,0,13,1,100,3,2017,176499.0,Exact,
999,20220,"Dubuque, IA",13,13,0,0,0,0,39,3,2017,97066.0,Exact,
999,20260,"Duluth, MN WI",8,8,0,0,0,0,12,3,2017,289108.0,Exact,
450,20500,"Durham Chapel Hill, NC",399,304,0,0,95,4,100,3,2017,625678.0,Exact,
408,20700,"East Stroudsburg, PA",6,6,0,0,0,0,47,3,2017,167895.0,Exact,
232,20740,"Eau Claire, WI",47,31,8,3,5,1,94,3,2017,167329.0,Exact,
999,20940,"El Centro, CA",6,6,0,0,0,0,51,3,2017,181649.0,Exact,
238,21340,"El Paso, TX",414,277,6,4,127,8,100,3,2017,842005.0,Exact,
350,21060,"Elizabethtown Fort Knox, KY",38,38,0,0,0,0,100,3,2017,150390.0,Exact,
515,21140,"Elkhart Goshen, IN",32,32,0,0,0,0,80,3,2017,204194.0,Exact,
236,21300,"Elmira, NY",0,0,0,0,0,0,0,3,2017,84736.0,Exact,
999,21420,"Enid, OK",8,8,0,0,0,0,100,3,2017,61600.0,Exact,
240,21500,"Erie, PA",1,1,0,0,0,0,50,3,2017,273558.0,Exact,
999,21780,"Evansville, IN KY",54,50,0,4,0,0,98,3,2017,314791.0,Exact,
999,21820,"Fairbanks, AK",0,0,0,0,0,0,100,3,2017,99675.0,Exact,
244,22020,"Fargo, ND MN",67,67,0,0,0,0,100,3,2017,241511.0,Exact,
999,22140,"Farmington, NM",18,18,0,0,0,0,100,3,2017,126917.0,Exact,
246,22180,"Fayetteville, NC",106,106,0,0,0,0,100,3,2017,517527.0,Exact,
999,22220,"Fayetteville Springdale Rogers, AR MO",377,336,18,0,23,2,100,3,2017,,Exact,
999,22380,"Flagstaff, AZ",33,33,0,0,0,0,87,3,2017,141001.0,Exact,
220,22420,"Flint, MI",26,26,0,0,0,0,59,3,2017,407488.0,Exact,
999,22500,"Florence, SC",30,30,0,0,0,0,62,3,2017,205476.0,Exact,
999,22520,"Florence Muscle Shoals, AL",21,21,0,0,0,0,77,3,2017,147259.0,Exact,
999,22540,"Fond du Lac, WI",13,6,2,0,5,1,50,3,2017,102417.0,Exact,
999,22660,"Fort Collins, CO",205,199,0,0,6,1,100,3,2017,344084.0,Exact,
999,22900,"Fort Smith, AR OK",45,28,14,3,0,0,82,3,2017,250231.0,Exact,
258,23060,"Fort Wayne, IN",109,107,2,0,0,0,96,3,2017,405445.0,Exact,
260,23420,"Fresno, CA",171,152,0,0,19,2,100,3,2017,985238.0,Exact,
999,23460,"Gadsden, AL",3,3,0,0,0,0,46,3,2017,103007.0,Exact,
264,23540,"Gainesville, FL",50,32,0,0,18,2,84,3,2017,324485.0,Exact,
122,23580,"Gainesville, GA",116,116,0,0,0,0,83,3,2017,198953.0,Exact,
276,23900,"Gettysburg, PA",22,22,0,0,0,0,100,3,2017,102562.0,Exact,
104,24020,"Glens Falls, NY",13,13,0,0,0,0,72,3,2017,125924.0,Exact,
999,24220,"Grand Forks, ND MN",3,3,0,0,0,0,83,3,2017,102126.0,Exact,
999,24260,"Grand Island, NE",78,6,0,0,72,2,70,3,2017,75456.0,Exact,
999,24300,"Grand Junction, CO",39,39,0,0,0,0,100,3,2017,151170.0,Exact,
999,24500,"Great Falls, MT",24,22,2,0,0,0,100,3,2017,81633.0,Exact,
216,24540,"Greeley, CO",195,182,0,0,13,2,86,3,2017,305885.0,Exact,
267,24580,"Green Bay, WI",180,72,0,0,108,11,92,3,2017,319694.0,Exact,
268,24660,"Greensboro High Point, NC",553,194,0,0,359,17,100,3,2017,762071.0,Exact,
274,24780,"Greenville, NC",199,29,6,0,164,3,71,3,2017,178607.0,Exact,
548,25180,"Hagerstown Martinsburg, MD WV",94,70,0,0,24,1,97,3,2017,282958.0,Exact,
406,25220,"Hammond, LA",79,79,0,0,0,0,94,3,2017,132353.0,Exact,
276,25420,"Harrisburg Carlisle, PA",154,129,0,3,22,4,100,3,2017,570784.0,Exact,
277,25500,"Harrisonburg, VA",54,54,0,0,0,0,100,3,2017,134041.0,Exact,
999,25620,"Hattiesburg, MS",16,11,0,0,5,1,84,3,2017,167719.0,Exact,
280,25860,"Hickory Lenoir Morganton, NC",7,1,0,0,6,1,13,3,2017,367085.0,Exact,
496,25980,"Hinesville, GA",38,36,2,0,0,0,52,3,2017,80399.0,Exact,
999,26140,"Homosassa Springs, FL",39,39,0,0,0,0,97,3,2017,145415.0,Exact,
284,26300,"Hot Springs, AR",2,2,0,0,0,0,100,3,2017,98327.0,Exact,
999,26380,"Houma Thibodaux, LA",41,41,0,0,0,0,86,3,2017,209946.0,Exact,
288,26420,"Houston The Woodlands Sugar Land, TX",4018,3835,10,3,170,9,100,3,2017,6900090.0,Exact,
170,26580,"Huntington Ashland, WV KY OH",16,16,0,0,0,0,64,3,2017,361970.0,Exact,
290,26620,"Huntsville, AL",360,324,0,0,36,1,100,3,2017,455892.0,Exact,
292,26820,"Idaho Falls, ID",151,79,0,0,72,3,99,3,2017,145512.0,Exact,
294,26900,"Indianapolis Carmel Anderson, IN",614,604,10,0,0,0,99,3,2017,2027584.0,Exact,
168,26980,"Iowa City, IA",177,53,0,0,124,3,78,3,2017,171529.0,Exact,
296,27060,"Ithaca, NY",4,4,0,0,0,0,18,3,2017,102664.0,Exact,
999,27100,"Jackson, MI",1,1,0,0,0,0,4,3,2017,158563.0,Exact,
298,27140,"Jackson, MS",180,180,0,0,0,0,97,3,2017,599358.0,Exact,
297,27180,"Jackson, TN",7,7,0,0,0,0,75,3,2017,178336.0,Exact,
300,27260,"Jacksonville, FL",994,990,0,4,0,0,100,3,2017,1505033.0,Exact,
999,27340,"Jacksonville, NC",90,90,0,0,0,0,100,3,2017,195066.0,Exact,
357,27500,"Janesville Beloit, WI",23,19,4,0,0,0,70,3,2017,162205.0,Exact,
304,27740,"Johnson City, TN",15,15,0,0,0,0,53,3,2017,201909.0,Exact,
306,27780,"Johnstown, PA",0,0,0,0,0,0,6,3,2017,132960.0,Exact,
308,27860,"Jonesboro, AR",47,39,4,4,0,0,85,3,2017,131259.0,Exact,
309,27900,"Joplin, MO",25,25,0,0,0,0,56,3,2017,178239.0,Exact,
999,27980,"Kahului Wailuku Lahaina, HI",82,48,2,0,32,4,100,3,2017,166146.0,Exact,
310,28020,"Kalamazoo Portage, MI",10,10,0,0,0,0,20,3,2017,262998.0,Exact,
176,28100,"Kankakee, IL",4,4,0,0,0,0,10,3,2017,110540.0,Exact,
312,28140,"Kansas City, MO KS",742,606,24,59,53,6,100,3,2017,2127203.0,Exact,
999,28420,"Kennewick Richland, WA",131,131,0,0,0,0,100,3,2017,290096.0,Exact,
999,28660,"Killeen Temple, TX",200,171,24,0,5,1,100,3,2017,442998.0,Exact,
304,28700,"Kingsport Bristol Bristol, TN VA",2,2,0,0,0,0,3,3,2017,,Exact,
408,28740,"Kingston, NY",14,2,0,4,8,1,52,3,2017,178635.0,Exact,
314,28940,"Knoxville, TN",319,291,0,0,28,2,92,3,2017,853645.0,Exact,
316,29020,"Kokomo, IN",4,4,0,0,0,0,55,3,2017,82210.0,Exact,
999,29100,"La Crosse Onalaska, WI MN",62,25,0,4,33,1,92,3,2017,136710.0,Exact,
318,29180,"Lafayette, LA",255,229,0,0,26,1,94,3,2017,490299.0,Exact,
320,29200,"Lafayette West Lafayette, IN",44,42,2,0,0,0,82,3,2017,228101.0,Exact,
324,29340,"Lake Charles, LA",98,80,18,0,0,0,87,3,2017,209410.0,Exact,
332,29420,"Lake Havasu City Kingman, AZ",87,87,0,0,0,0,100,3,2017,207017.0,Exact,
999,29460,"Lakeland Winter Haven, FL",318,318,0,0,0,0,89,3,2017,685368.0,Exact,
999,29540,"Lancaster, PA",21,21,0,0,0,0,8,3,2017,541332.0,Exact,
330,29620,"Lansing East Lansing, MI",24,13,2,4,5,1,22,3,2017,548380.0,Exact,
999,29700,"Laredo, TX",173,120,0,4,49,1,100,3,2017,273691.0,Exact,
238,29740,"Las Cruces, NM",70,68,2,0,0,0,100,3,2017,216174.0,Exact,
332,29820,"Las Vegas Henderson Paradise, NV",1018,927,0,30,61,4,100,3,2017,2181635.0,Exact,
312,29940,"Lawrence, KS",23,23,0,0,0,0,94,3,2017,120281.0,Exact,
999,30020,"Lawton, OK",9,9,0,0,0,0,94,3,2017,127649.0,Exact,
276,30140,"Lebanon, PA",5,5,0,0,0,0,48,3,2017,139553.0,Exact,
999,30300,"Lewiston, ID WA",0,0,0,0,0,0,1,3,2017,62798.0,Exact,
438,30340,"Lewiston Auburn, ME",5,5,0,0,0,0,46,3,2017,107399.0,Exact,
336,30460,"Lexington Fayette, KY",232,176,2,7,47,2,100,3,2017,512381.0,Exact,
338,30620,"Lima, OH",2,0,2,0,0,0,12,3,2017,103093.0,Exact,
339,30700,"Lincoln, NE",205,111,0,0,94,3,96,3,2017,330975.0,Exact,
340,30780,"Little Rock North Little Rock Conway, AR",211,157,42,12,0,0,100,3,2017,737557.0,Exact,
999,30860,"Logan, UT ID",33,21,0,0,12,1,39,3,2017,137703.0,Exact,
346,30980,"Longview, TX",22,16,6,0,0,0,72,3,2017,284602.0,Exact,
440,31020,"Longview, WA",13,13,0,0,0,0,67,3,2017,106805.0,Exact,
348,31080,"Los Angeles Long Beach Anaheim, CA",3570,1085,76,58,2351,48,100,3,2017,13278000.0,Exact,
350,31140,"Louisville Jefferson County, KY IN",420,340,4,7,69,4,98,3,2017,,Exact,
352,31180,"Lubbock, TX",186,126,6,0,54,3,100,3,2017,317094.0,Exact,
999,31340,"Lynchburg, VA",49,49,0,0,0,0,80,3,2017,261813.0,Exact,
356,31420,"Macon Bibb County, GA",17,17,0,0,0,0,62,3,2017,228985.0,Exact,
260,31460,"Madera, CA",3,3,0,0,0,0,99,3,2017,155423.0,Exact,
357,31540,"Madison, WI",273,153,4,6,110,3,99,3,2017,655250.0,Exact,
148,31700,"Manchester Nashua, NH",36,29,0,0,7,1,73,3,2017,413204.0,Exact,
358,31740,"Manhattan, KS",15,15,0,0,0,0,85,3,2017,131667.0,Exact,
365,32580,"McAllen Edinburg Mission, TX",300,243,24,10,23,3,100,3,2017,856249.0,Exact,
366,32780,"Medford, OR",61,55,0,0,6,1,84,3,2017,216746.0,Exact,
368,32820,"Memphis, TN MS AR",253,223,0,0,30,2,100,3,2017,1338582.0,Exact,
382,32900,"Merced, CA",17,17,0,0,0,0,30,3,2017,271096.0,Exact,
176,33140,"Michigan City La Porte, IN",5,5,0,0,0,0,87,3,2017,109842.0,Exact,
474,33220,"Midland, MI",4,2,2,0,0,0,47,3,2017,83314.0,Exact,
372,33260,"Midland, TX",102,102,0,0,0,0,100,3,2017,170849.0,Exact,
378,33460,"Minneapolis St.Paul Bloomington, MN WI",1782,741,6,16,1019,7,99,3,2017,3575699.0,Exact,
999,33540,"Missoula, MT",77,36,6,4,31,3,100,3,2017,117834.0,Exact,
380,33660,"Mobile, AL",62,62,0,0,0,0,97,3,2017,430567.0,Exact,
382,33700,"Modesto, CA",5,5,0,0,0,0,13,3,2017,544717.0,Exact,
384,33740,"Monroe, LA",56,53,0,3,0,0,83,3,2017,203894.0,Exact,
220,33780,"Monroe, MI",0,0,0,0,0,0,5,3,2017,149449.0,Exact,
999,33860,"Montgomery, AL",80,80,0,0,0,0,98,3,2017,374174.0,Exact,
390,34060,"Morgantown, WV",1,1,0,0,0,0,98,3,2017,139608.0,Exact,
500,34580,"Mount Vernon Anacortes, WA",51,51,0,0,0,0,83,3,2017,125860.0,Exact,
294,34620,"Muncie, IN",1,1,0,0,0,0,15,3,2017,115246.0,Exact,
266,34740,"Muskegon, MI",3,3,0,0,0,0,14,3,2017,173645.0,Exact,
396,34820,"Myrtle Beach Conway North Myrtle Beach, SC NC",641,618,8,0,15,3,85,3,2017,463514.0,Exact,
400,34980,"Nashville Davidson  Murfreesboro  Franklin, TN",2001,1255,14,23,709,15,97,3,2017,1874515.0,Exact,
408,35300,"New Haven Milford, CT",36,17,0,0,19,2,73,3,2017,857748.0,Exact,
406,35380,"New Orleans Metairie, LA",240,212,4,0,24,1,98,3,2017,1270326.0,Exact,
408,35620,"New York Newark Jersey City, NY NJ PA",3699,781,150,70,2698,100,99,3,2017,19322607.0,Exact,
412,35840,"North Port Sarasota Bradenton, FL",1123,646,4,8,465,18,100,3,2017,805186.0,Exact,
278,35980,"Norwich New London, CT",6,6,0,0,0,0,39,3,2017,267419.0,Exact,
999,36100,"Ocala, FL",160,160,0,0,0,0,100,3,2017,353339.0,Exact,
428,36140,"Ocean City, NJ",66,33,28,0,5,1,100,3,2017,93129.0,Exact,
372,36220,"Odessa, TX",71,71,0,0,0,0,100,3,2017,156951.0,Exact,
482,36260,"Ogden Clearfield, UT",477,200,0,10,267,14,92,3,2017,664040.0,Exact,
416,36420,"Oklahoma City, OK",470,462,8,0,0,0,100,3,2017,1381492.0,Exact,
420,36540,"Omaha Council Bluffs, NE IA",430,367,4,0,59,3,100,3,2017,931987.0,Exact,
422,36740,"Orlando Kissimmee Sanford, FL",1480,1355,10,3,112,3,100,3,2017,2517777.0,Exact,
118,36780,"Oshkosh Neenah, WI",35,24,6,0,5,1,89,3,2017,170394.0,Exact,
999,36980,"Owensboro, KY",22,22,0,0,0,0,100,3,2017,118455.0,Exact,
348,37100,"Oxnard Thousand Oaks Ventura, CA",114,71,0,4,39,1,61,3,2017,849044.0,Exact,
999,37340,"Palm Bay Melbourne Titusville, FL",141,141,0,0,0,0,85,3,2017,587769.0,Exact,
999,37460,"Panama City, FL",55,55,0,0,0,0,43,3,2017,184736.0,Exact,
425,37620,"Parkersburg Vienna, WV",41,15,26,0,0,0,66,3,2017,90846.0,Exact,
426,37860,"Pensacola Ferry Pass Brent, FL",279,274,0,0,5,1,100,3,2017,487298.0,Exact,
427,37900,"Peoria, IL",3,3,0,0,0,0,14,3,2017,406913.0,Exact,
428,37980,"Philadelphia Camden Wilmington, PA NJ DE MD",966,589,24,27,326,16,100,3,2017,6078522.0,Exact,
340,38220,"Pine Bluff, AR",2,2,0,0,0,0,42,3,2017,90875.0,Exact,
430,38300,"Pittsburgh, PA",483,93,0,4,386,7,46,3,2017,2329004.0,Exact,
999,38340,"Pittsfield, MA",1,1,0,0,0,0,2,3,2017,126353.0,Exact,
999,38540,"Pocatello, ID",20,20,0,0,0,0,98,3,2017,93088.0,Exact,
370,38940,"Port St.Lucie, FL",199,197,2,0,0,0,89,3,2017,472864.0,Exact,
438,38860,"Portland South Portland, ME",154,99,6,11,38,3,80,3,2017,531899.0,Exact,
440,38900,"Portland Vancouver Hillsboro, OR WA",1129,598,38,0,493,20,100,3,2017,2454815.0,Exact,
148,39300,"Providence Warwick, RI MA",166,160,6,0,0,0,100,3,2017,1616614.0,Exact,
482,39340,"Provo Orem, UT",803,452,4,24,323,13,100,3,2017,618035.0,Exact,
444,39380,"Pueblo, CO",44,42,2,0,0,0,100,3,2017,166283.0,Exact,
412,39460,"Punta Gorda, FL",103,95,2,0,6,1,84,3,2017,181522.0,Exact,
376,39540,"Racine, WI",21,21,0,0,0,0,80,3,2017,195825.0,Exact,
452,39660,"Rapid City, SD",42,40,2,0,0,0,89,3,2017,138444.0,Exact,
428,39740,"Reading, PA",3,3,0,0,0,0,7,3,2017,417511.0,Exact,
454,39820,"Redding, CA",13,13,0,0,0,0,65,3,2017,179384.0,Exact,
456,39900,"Reno, NV",344,201,0,0,143,8,100,3,2017,460605.0,Exact,
999,40060,"Richmond, VA",821,442,0,22,357,5,100,3,2017,1269566.0,Exact,
